13222	13243	constant	-	STAGE_MEASUREMENT_CUE
13245	13249	constant	-	StageMeasurementFrame
13250	13250	variable	-	g_stage_measurement_frame
13259	13259	constant	-	COMPASS_R_PX
13260	13260	constant	-	COMPASS_MARGIN_PX
13261	13261	constant	-	COMPASS_ARM_PX
13262	13262	constant	-	COMPASS_DOT_PX
13263	13263	constant	-	COMPASS_DOT_NEG_PX
13264	13264	constant	-	COMPASS_RING_GAP_PX
13265	13265	constant	-	COMPASS_HIT_PX
13266	13266	constant	-	COMPASS_MIN_PANE_PX
13267	13267	constant	-	COMPASS_BACK
13268	13268	constant	-	COMPASS_RIM
13269	13269	constant	-	COMPASS_TEXT
13270	13270	constant	-	COMPASS_AWAY_FADE
13280	13280	constant	-	OV_DEPTH_HUE_PERIOD_M
13281	13283	function	-	ovDepthColor
13285	13288	function	-	overlayDot
13290	13293	function	-	overlayLine
13295	13301	function	-	axisVec
13302	13308	function	-	axisColor
13309	13311	function	-	vadd
13312	13314	function	-	vsub
13315	13317	function	-	vmul
13318	13320	function	-	vdot
13321	13323	function	-	vcross
13324	13328	function	-	vnorm
13329	13331	function	-	worldUnitsPerPixel
13338	13338	constant	-	AxisScreen
13339	13341	function	-	axisScreenInfo
13345	13347	function	-	gizmoFaceOnPxPerUnit
13353	13355	function	-	gizmoAxisGrabbable
13357	13359	function	-	gizmoArmEnd
13360	13372	function	-	segDist2
13373	13377	function	-	ringBasis
13384	13391	function	-	gizmoRingWorldR
13392	13410	function	-	drawGizmoRing
13411	13430	function	-	ringHitDist2
13435	13463	function	-	drawMirrorPlanesOverlay
13466	13469	function	-	gizmoAxisDrawColor
13472	13478	function	-	drawGizmoArrowHead
13480	13487	function	-	drawGizmoSquare
13488	13556	function	-	drawGizmoOverlay
13562	13609	function	pub	meshGizmoHit
13619	13619	variable	-	g_bd_pos
13620	13620	variable	-	g_bd_active
13621	13621	variable	-	g_bd_raw
13622	13622	variable	-	g_bd_applied
13623	13623	variable	-	g_bd_pos0
13626	13628	function	pub	bdGizmoSet
13630	13633	function	pub	bdGizmoClear
13634	13636	function	pub	bdGizmoActive
13637	13639	function	pub	bdGizmoPos
13642	13665	function	pub	bdGizmoHit
13666	13671	function	pub	bdGizmoBegin
13674	13687	function	pub	bdGizmoDrag
13688	13690	function	pub	bdGizmoFinish
13693	13709	function	-	drawBdGizmoOverlay
13717	13717	constant	-	GIZMO_STEP_M
13718	13718	constant	-	GIZMO_STEP_FINE_M
13719	13719	constant	-	GIZMO_STEP_ROT
13720	13720	constant	-	GIZMO_STEP_ROT_FINE
13721	13721	constant	-	GIZMO_STEP_SCALE
13722	13722	constant	-	GIZMO_STEP_SCALE_FINE
13723	13723	variable	-	g_gizmo_raw
13724	13724	variable	-	g_gizmo_applied
13725	13725	variable	-	g_gizmo_pivot0
13726	13726	variable	-	g_gizmo_readout
13727	13727	variable	-	g_gizmo_readout_len
13728	13728	variable	-	g_gizmo_active
13729	13729	variable	-	g_gizmo_cursor
13730	13730	variable	-	g_gizmo_start_dist
13734	13734	variable	-	g_gizmo_snap_ref0
13735	13735	variable	-	g_gizmo_snap_marker
13736	13736	constant	-	GIZMO_SNAP_PX
13738	13743	function	-	snapStep
13745	13751	function	-	setGizmoReadout
13756	13776	function	-	selectionSnapReference
13778	13778	constant	-	VertexLock
13785	13815	function	-	vertexSnapAlongAxis
13818	13825	function	-	gizmoDragReset
13827	13955	function	pub	meshGizmoDrag
13957	13964	function	pub	meshGizmoNudge
13969	13982	function	pub	meshGizmoScaleBy
13988	14002	function	pub	meshAlignLoop
14004	14010	function	pub	meshTransformTranslate
14012	14018	function	pub	meshTransformScaleAxis
14020	14026	function	pub	meshTransformRotateAxis
14029	14032	function	-	ovProject
14037	14040	function	-	overlayLayerBreak
14042	14052	function	-	drawMarqueeOverlay
14055	14059	function	-	stageLine
14063	14081	function	-	drawStagePanels
14084	14105	function	-	drawStageLines
14107	14111	function	-	stageScaleCameraRight
14113	14115	function	-	stageScalePoint
14117	14124	function	-	stageScaleRulerOrigin
14126	14128	function	-	stageScaleMannequinOrigin
14130	14136	function	-	stageScaleMarkColor
14138	14140	function	-	stageScaleTickEnd
14142	14146	function	-	stageScalePointInViewport
14150	14186	function	-	drawStageScaleMannequin
14190	14215	function	-	drawStageScaleCue
14217	14220	function	-	drawStageScaleLabel
14224	14235	function	-	drawStageScaleText
14237	14239	function	-	stageMeasurementMidpoint
14241	14256	function	-	drawStageMeasurementBox
14258	14265	function	-	drawStageMeasurementTick
14270	14323	function	-	drawStageMeasurements
14325	14331	function	-	stageMeasurementSubjectLabel
14333	14337	function	-	drawStageMeasurementLabel
14339	14367	function	-	drawStageMeasurementText
14370	14378	function	-	selectionFaceMaskAlloc
14380	14391	function	-	drawFaceSemanticDot
14395	14422	function	-	drawFaceTintOverlay
14426	14459	function	-	drawRetopoBandOverlay
14465	14483	function	-	drawRetopoSourceGhost
14484	14484	constant	-	FaceDotAcc
14487	14540	function	-	drawFaceDotsOverlay
14541	14563	function	-	faceCornerIdentityColor
14566	14586	function	-	drawFaceCornerIdentityOverlay
14590	14601	function	-	drawWireEdgesOverlay
14606	14656	function	-	drawEdgeOverlay
14657	14657	constant	-	LcHandleGeom
14663	14681	function	-	lcHandleGeom
14685	14697	function	-	drawLoopCutOverlay
14700	14709	function	pub	meshLcHandleHit
14722	14756	function	pub	meshLcHandleDrag
14759	14759	constant	-	CompassEnd
14760	14760	constant	-	CompassGeom
14762	14764	function	-	compassVisible
14769	14787	function	-	compassGeom
14792	14821	function	-	drawCompassBall
14826	14844	function	-	drawCompassText
14849	14871	function	pub	meshCompassHit
14876	14893	function	pub	meshCompassSnap
14895	14927	function	-	drawHistoricalPreviewSelection
14937	15077	function	pub	drawEditorOverlay
15079	15084	function	pub	meshEditBox
15086	15088	function	pub	meshEditSnapshot
15089	15091	function	pub	meshEditRevert
15093	15096	function	pub	meshEditSelectFace
15102	15115	function	pub	characterRigSelectFaces
15117	15120	function	pub	meshEditSelectVertex
15123	15126	function	pub	meshEditSelectUvOrientation
15128	15131	function	pub	meshEditSelectGroupRange
15134	15136	function	pub	meshEditSetScope
15140	15142	function	pub	meshEditSetScopeRanges
15146	15151	function	pub	meshEditSetFaceGroups
15156	15161	function	pub	meshEditInferQuadFaceGroups
15165	15171	function	pub	meshEditSetFaceMaterials
15175	15181	function	pub	meshEditSetFaceSemantics
15183	15186	constant	pub	MeshSemanticRestoreResult
15192	15231	function	pub	meshSemanticRestoreFromDocument
15236	15270	function	pub	meshSemanticAssignSelection
15275	15349	function	pub	meshEdgeSemanticAssignSelection
15353	15373	function	pub	meshEdgeSemanticSelect
15387	15411	function	pub	meshSemanticRegionEdit
15417	15458	function	pub	meshSemanticBootstrapAxes
15462	15499	function	pub	meshSemanticNamePrimitive
15506	15551	function	pub	meshSemanticStampPartRanges
15553	15558	constant	-	SemanticPerceptAggregate
15566	15566	variable	-	g_audit_facts
15573	15573	constant	-	AuditKey
15574	15574	variable	-	g_audit_key
15576	15579	function	-	invalidateMeshAudit
15581	15615	function	-	meshAuditFacts
15617	15713	function	pub	meshSemanticStateJson
15715	15715	constant	pub	MeshSelectorKind
15716	15730	constant	pub	MeshSelectorQuery
15734	15734	constant	pub	MeshSelectorResult
15736	15740	function	-	selectorHasRegion
15742	15745	function	-	triangleCentroidAxis
15747	15751	function	-	centroidsCoincide
15756	15877	function	pub	meshSelectQuery
15893	15943	function	pub	meshSelectSplitPoints
15947	15947	constant	pub	AuditSelectKind
15957	16014	function	pub	meshSelectAuditFaces
16019	16041	function	pub	meshTextureSlotAssign
16044	16071	function	pub	meshTextureSlotRemove
16073	16081	function	pub	meshTextureSlotSelect
16086	16116	function	pub	meshEditSetPartRanges
16119	16128	function	pub	meshGroupFaceCount
16132	16151	function	pub	meshPaintGroupRange
16156	16196	function	pub	meshPaintSelection
16198	16200	function	pub	meshEditSelectEdge
16204	16238	function	pub	meshEditElementsJson
16243	16246	function	pub	meshEditSelectionJson
16248	16272	function	-	retopoBandPlanJson
16274	16318	function	-	retopoManualBandsJson
16322	16341	function	pub	meshRetopoBandsPlanJson
16343	16362	function	pub	meshRetopoBandsPlanRailsJson
16364	16366	function	pub	meshRetopoBandsReadJson
16368	16375	function	pub	meshRetopoBandsClear
16379	16388	function	pub	meshRetopoSourceGhostVisible
16390	16399	function	pub	meshRetopoSourceGhostJson
16404	16445	function	pub	meshRetopoBandTintSelection
16449	16459	function	pub	meshRetopoBandSelect
16464	16467	function	pub	meshFollowPatchJson
16472	16472	constant	pub	MeshWalkRequest
16473	16476	function	pub	meshWalkPlanJson
16477	16480	function	pub	meshWalkApply
16486	16488	function	pub	meshFollowActionDrainJson
16489	16492	function	pub	meshEditReset
16496	16499	function	pub	meshEditCounts
16504	16531	function	pub	paintAt
16536	16539	function	pub	setPaintMaterial
16540	16543	function	pub	clearPaintMaterial
16544	16546	function	pub	hasPaintMaterial
16551	16553	function	pub	paintProgramRead
16556	16558	function	pub	paintProgramBaseline
16563	16578	function	pub	paintProgramApply
16582	16590	function	pub	paintProgramApplyOverBase
16598	16613	function	pub	paintStrokeEnd
16617	16623	function	pub	paintStrokeUndo
16624	16630	function	pub	paintStrokeRedo
16631	16633	function	pub	paintHistoryCounts
16634	16636	function	pub	paintUndoLabel
16637	16639	function	pub	paintRedoLabel
16643	16643	constant	pub	PaintLayerInfo
16644	16646	function	pub	paintLayerCount
16647	16649	function	pub	paintLayerAt
16650	16652	function	pub	paintActiveLayer
16653	16659	function	pub	paintLayerAdd
16660	16668	function	pub	paintLayerDelete
16669	16677	function	pub	paintLayerMove
16678	16684	function	pub	paintLayerSetVisible
16685	16689	function	pub	paintLayerSetActive
16690	16696	function	pub	paintLayerRename
16697	16705	function	pub	paintLayerMergeDown
16709	16714	function	pub	applyPaintColors
16718	16718	constant	pub	DEFAULT_FACE
16722	16729	function	pub	paintFaceByIndex
16733	16764	function	pub	setPaintBase
16767	16769	function	pub	paintFaceCount
16779	16779	variable	-	g_paint_mode
16780	16780	variable	-	g_locked_face
16784	16787	function	pub	paintModeSet
16791	16799	function	pub	paintStrokeBegin
16806	16806	constant	pub	BrushShape
16808	16812	function	-	stampGroup
16820	16849	function	-	stampGroupMirrored
16857	16875	function	pub	paintStampAt
16881	16918	function	pub	paintPolygonAt
16924	16937	function	pub	setPaintDetail
16944	16963	function	pub	refreshPaintLayout
16968	16979	function	pub	setPaintFit
16984	16984	constant	pub	PaintEstimate
16985	16987	function	pub	estimatePaintAtlas
16990	16992	function	pub	estimatePaintAtlasFit
16995	16997	function	pub	paintIslands
17001	17001	constant	pub	PaintUvTriangle
17002	17004	function	pub	paintUvTriangle
17005	17007	function	pub	paintUvCornerVertices
17012	17014	function	pub	paintFaceGroup
17019	17027	function	pub	paintIslandSelected
17028	17030	function	pub	paintFaceSelected
17036	17043	function	pub	meshEditSelectPaintIslands
17048	17063	function	pub	meshEditSelectPaintIsland
17070	17086	function	pub	applyUvIslandRects
17091	17103	function	pub	applyUvCornerGeometry
17108	17122	function	pub	applyUvCornerGeometryJournaled
17127	17134	function	pub	restoreUvIslandShapesJournaled
17139	17146	function	pub	autoUvIslandSizesJournaled
17152	17161	function	pub	projectUvFromViewJournaled
17169	17174	function	-	opaqueImportCopy
17179	17188	function	pub	replacePaintAtlas
17190	17205	function	pub	replacePaintAtlasJournaled
17213	17225	function	pub	importPaintAtlas
17227	17243	function	pub	importPaintAtlasJournaled
17251	17261	function	pub	resizePaintAtlas
17263	17279	function	pub	resizePaintAtlasJournaled
17284	17317	function	pub	compilePaintAtlasWorkspace
17324	17324	constant	pub	PaintAtlas
17325	17328	function	pub	paintAtlas
17332	17332	constant	pub	PaintVariantUvCoverage
17333	17335	function	pub	paintVariantUvCoverage
17339	17346	function	pub	samplePaintAt
17350	17353	function	pub	paintAtlasPalette
17358	17362	function	pub	paintedMeshVerts
17365	17388	function	pub	applyPaintAtlas
17393	17395	function	pub	paintTintSuspend
17396	17398	function	pub	paintTintResume
17400	17400	variable	-	g_dbg_frame
17430	17430	constant	-	MAX_DYN_VERTS
17435	17435	constant	-	DYN_REGION_VERTS
17439	17439	constant	-	DYN_META_SLOTS
17446	17451	comptime_block	-	(anon)
17453	17460	constant	-	DynSlot
17461	17461	variable	-	g_dyn_slots
17462	17462	variable	-	g_dyn_len
17463	17463	variable	-	g_dyn_bump_verts
17464	17464	variable	-	g_dyn_warned
17472	17472	constant	-	MAX_INSTANCES
17473	17473	constant	-	MAX_SCENE_MESHES
17478	17478	variable	-	g_inst_scratch
17488	17488	constant	pub	MAX_STATIC_INSTANCES
17489	17489	constant	-	STATIC_INST_CACHE_LEN
17490	17490	constant	-	StaticInstEntry
17491	17491	variable	-	g_static_inst_buf
17492	17492	variable	-	g_static_inst_top
17493	17493	variable	-	g_static_inst_cache
17494	17494	variable	-	g_static_inst_cache_len
17500	17500	variable	-	g_static_inst_cap
17501	17501	variable	-	g_slim_static_cap
17509	17509	variable	-	g_slim_static_buf
17510	17510	variable	-	g_slim_static_top
17511	17511	variable	-	g_slim_static_cache
17512	17512	variable	-	g_slim_static_cache_len
17515	17515	variable	-	g_slim_inst_scratch
17517	17524	constant	pub	StaticInstanceMemoryStats
17530	17543	function	pub	staticInstanceMemoryStats
17549	17549	variable	-	g_static_retain_warned
17550	17550	variable	-	g_frame_pool_warned
17552	17556	function	-	staticRetainWarn
17558	17562	function	-	framePoolWarn
17570	17603	function	-	growStaticPool
17610	17622	function	-	staticCacheSlot
17628	17628	variable	-	g_pipeline
17632	17632	variable	-	g_pipeline_transparent
17638	17638	variable	-	g_grass_pipeline
17644	17644	variable	-	g_water_pipeline
17649	17649	variable	-	g_frond_pipeline
17655	17655	variable	-	g_ground_pipeline
17656	17656	variable	-	g_ground_formula_hash
17657	17657	variable	-	g_ground_bgl
17658	17658	constant	-	GROUND_POOL
17662	17662	constant	-	GROUND_DATA_FLOATS
17663	17663	variable	-	g_ground_truncate_warned
17664	17664	variable	-	g_ground_data_buf
17665	17665	variable	-	g_ground_data_bg
17666	17666	variable	-	g_ground_data_ptr
17667	17667	variable	-	g_ground_data_version
17668	17668	variable	-	g_ground_data_len
17672	17672	variable	-	g_ground_grid_vbuf
17673	17673	variable	-	g_ground_grid_vert_count
17685	17685	variable	-	g_ground_inst_buf
17695	17695	variable	-	g_region_pipeline
17696	17696	variable	-	g_region_built_hash
17697	17697	variable	-	g_region_formula
17698	17698	constant	-	REGION_POOL
17699	17699	constant	-	REGION_DATA_FLOATS
17700	17718	constant	-	RegionSlot
17719	17719	variable	-	g_regions
17720	17720	variable	-	g_region_data_buf
17721	17721	variable	-	g_region_data_bg
17722	17722	variable	-	g_region_inst_buf
17728	17732	function	pub	setRegionFormula
17739	17786	function	pub	setRegion
17792	17832	function	pub	setRegionSlotBound
17837	17847	function	pub	clearRegions
17853	17855	function	pub	regionsBoundForKey
17857	17863	function	-	regionCountForKeyHash
17871	17893	function	-	regionLightRgb
17894	17894	variable	-	g_vertex_buffer
17895	17895	variable	-	g_retained_vbuf
17896	17896	variable	-	g_instance_buf
17897	17897	variable	-	g_slim_inst_buf
17898	17898	variable	-	g_uniform_buffer
17903	17903	variable	-	g_lights_buf
17907	17907	variable	-	g_shadow_tex
17908	17908	variable	-	g_shadow_view
17909	17909	variable	-	g_shadow_sampler
17910	17910	variable	-	g_shadow_uniform_buf
17911	17911	variable	-	g_shadow_pipeline
17912	17912	variable	-	g_shadow_inst_buf
17913	17913	variable	-	g_shadow_vp_buf
17914	17914	variable	-	g_shadow_pass_bind_group
17915	17915	variable	-	g_bind_group
17916	17916	variable	-	g_bind_group_layout
17917	17917	variable	-	g_tex_bind_group_layout
17921	17921	variable	-	g_sky_pipeline
17922	17922	variable	-	g_sky_uniform_buffer
17923	17923	variable	-	g_sky_bind_group
17924	17924	variable	-	g_sky_bind_group_layout
17928	17928	variable	-	g_default_tex
17929	17929	variable	-	g_default_tex_view
17930	17930	variable	-	g_default_tex_bind_group
17934	17934	variable	-	g_glass_aux_tex
17935	17935	variable	-	g_glass_aux_tex_view
17936	17936	variable	-	g_glass_aux_tex_bind_group
17939	17939	variable	-	g_diffuse_sampler
17942	17942	variable	-	g_uv_unbounded_uniform
17943	17943	variable	-	g_uv_finite_uniform
17944	17944	variable	-	g_initialized
17946	17946	variable	-	g_sampler
17970	17972	constant	-	RT_POOL_TUNING
17973	17973	constant	-	MAX_RT_POOL
17974	17982	constant	-	Rt
17983	17983	variable	-	g_rt_pool
17984	17984	variable	-	g_rt_cursor
17987	17987	variable	-	g_rt_pool_warned
17988	17988	variable	-	g_rt_alloc_warned
17993	17993	constant	-	Pending
17994	17994	variable	-	g_pending
17995	17995	variable	-	g_pending_count
17997	18011	constant	pub	TelemetryStats
18012	18012	variable	-	g_telemetry
18014	18019	function	-	recordDraw
18026	18026	constant	-	FOLIAGE_LOD_NEAR_M
18027	18027	constant	-	FOLIAGE_LOD_FAR_M
18028	18028	constant	-	FOLIAGE_LOD_FLOOR
18032	18037	function	-	sphereInFrustum
18043	18052	function	-	drawStaticInstanceRange
18057	18057	variable	-	g_perflog_on
18058	18058	variable	-	g_perf_frame
18059	18061	function	-	perfLogOn
18066	18066	variable	-	g_census_on
18067	18069	function	-	censusOn
18078	18078	variable	-	g_fpshud_on
18079	18079	variable	-	g_last_flush_us
18080	18080	variable	-	g_fps_ema
18081	18083	function	-	fpsHudOn
18085	18103	function	pub	drawFpsHud
18105	18107	function	pub	telemetryStats
18120	18129	constant	-	SkinnedVertex
18131	18135	comptime_block	-	(anon)
18140	18140	constant	-	MAX_SKINNED_VERTS
18141	18141	constant	-	SKIN_GEO_CACHE
18143	18143	constant	pub	SKIN_POOL
18145	18145	constant	-	MAX_SKIN_BONES
18147	18147	constant	-	SKIN_BONE_FLOATS
18149	18149	constant	-	SkinGeoEntry
18150	18150	variable	-	g_skin_geo_cache
18151	18151	variable	-	g_skin_geo_len
18152	18152	variable	-	g_skinned_vbuf
18153	18153	variable	-	g_skinned_top
18154	18154	variable	-	g_skin_bgl
18155	18155	variable	-	g_skin_palette_buf
18156	18156	variable	-	g_skin_palette_bg
18157	18157	variable	-	g_skin_inst_buf
18158	18158	variable	-	g_skinned_pipeline
18159	18159	variable	-	g_skinned_shadow_pipeline
18160	18160	variable	-	g_skin_warned
18161	18161	constant	-	SKIN_PACK_CHUNK
18162	18162	variable	-	g_skin_pack_scratch
18164	18952	function	pub	init
18954	18956	function	pub	getTexBindGroupLayout
18962	18964	function	pub	getDiffuseSampler
18966	18968	function	pub	getUvSamplingUniform
18970	19060	function	pub	deinit
19066	19068	function	pub	frameCleanup
19089	19135	function	pub	resetForReload
19140	19157	function	-	acquireRt
19162	19217	function	-	ensureRt
19219	19221	function	-	max3
19223	19234	function	-	estimateMeshRadius
19253	19253	constant	-	TEX_CACHE_SIZE
19254	19262	constant	-	TexEntry
19263	19263	variable	-	g_tex_cache
19264	19264	variable	-	g_tex_lru_clock
19266	19277	function	-	hashTex
19282	19301	function	-	texFingerprint
19312	19312	constant	-	TEX_HASH_MEMO_LEN
19313	19313	constant	-	TexHashMemo
19314	19314	variable	-	g_tex_hash_memo
19316	19331	function	-	memoHashTex
19333	19338	function	-	dropTexEntry
19340	19436	function	-	getOrCreateTexBindGroup
19444	19444	variable	-	g_paint_tex
19445	19445	variable	-	g_paint_view
19446	19446	variable	-	g_paint_bg
19447	19447	variable	-	g_paint_tex_w
19448	19448	variable	-	g_paint_tex_h
19450	19547	function	-	paintBindGroup
19549	19556	function	-	hashKey
19558	19558	constant	-	GeoSlice
19567	19574	function	-	lookupGeometry
19578	19587	function	-	packVertexRow
19592	19592	constant	-	VERT_PACK_CHUNK
19593	19593	variable	-	g_vert_pack_scratch
19598	19609	function	-	stageVertexRows
19611	19658	function	-	internGeometry
19664	19670	function	-	lookupSkinnedGeometry
19672	19693	function	-	packSkinnedVertexRow
19695	19706	function	-	stageSkinnedVertexRows
19708	19732	function	-	internSkinnedGeometry
19739	19739	constant	-	DynLoc
19740	19756	function	-	dynSlotLocate
19774	19788	function	-	dynEnsureRegion
19791	19793	function	-	existingDyn
19797	19801	function	-	dynWarnFull
19807	19822	function	-	resolveDynamicGeom
19835	19850	function	pub	patchDynSlotById
19859	19859	variable	-	g_hf_scratch
19863	19863	constant	-	HfWave
19864	19866	function	-	hfWaveActive
19867	19873	function	-	hfWaveAt
19876	19876	variable	-	g_hf_wave_heights
19878	19882	function	-	hfHeightAt
19884	19901	function	-	hfNormalAt
19903	19905	function	-	hfPos
19907	19918	function	-	hfPush
19920	19927	function	-	hfSkirt
19933	19933	constant	-	HF_DEPTH_NORM
19934	19939	function	-	hfDepthU
19943	20030	function	-	hfGen
20037	20067	function	-	initGroundGridTopology
20072	20097	function	-	resolveDynamicHeightfield
20103	20108	function	pub	update
20114	20124	function	-	characterRigTickExercise
20127	20158	function	pub	render
20163	20175	function	pub	flushPending
20185	20196	constant	pub	DetachedTarget
20201	20210	function	pub	renderDetached
20217	20239	function	pub	modelShotOffscreen
20245	20275	function	-	drawSky
20281	20285	function	-	quantAngleU16
20291	20298	function	-	makeInstance
20305	20318	function	-	makeSlimInstance
20320	20320	constant	-	StaticInstDraw
20338	20366	function	-	stageStaticInstanceBytes
20368	20421	function	-	resolveStaticInstances
20428	20451	function	-	stageStaticSlimBytes
20453	20497	function	-	resolveStaticSlimInstances
20503	20591	function	-	ensureGroundPipeline
20599	20676	function	-	ensureRegionPipeline
20678	22072	function	-	drawScene
22081	22127	constant	-	DocState
22129	22132	comptime_block	-	(anon)
22134	22137	function	-	docStateSave
22139	22142	function	-	docStateLoad
22144	22150	function	-	docStateReset
22152	22158	constant	pub	ModelSession
22160	22160	variable	-	g_model_sessions
22161	22161	variable	-	g_model_session_token
22163	22165	function	pub	modelSessionActiveToken
22167	22174	constant	-	ModelWriteIdentityRequestV1
22176	22183	constant	-	ModelWriteLeaseReleaseRequestV1
22185	22195	constant	-	ModelDocumentAdoptRequestV1
22197	22210	constant	-	ModelFieldCandidateRequestV1
22212	22222	constant	-	ModelDocumentRollbackRequestV1
22224	22228	function	-	sha256Hex
22230	22247	function	-	modelWriteIdentity
22249	22254	function	-	modelWriteIdentityIsResident
22256	22271	function	-	leaseRefusedJsonAlloc
22274	22316	function	pub	modelWriteLeaseAcquireJsonAlloc
22323	22405	function	pub	modelFieldCandidateJsonAlloc
22410	22410	constant	pub	ModelDocumentFinalizeReceipt
22417	22429	function	pub	modelDocumentFinalize
22431	22507	function	pub	modelWriteLeaseReleaseJsonAlloc
22509	22561	function	-	rollbackAdoptedJournalAction
22565	22707	function	pub	modelDocumentAdoptBytesJsonAlloc
22712	22761	function	pub	modelDocumentRollbackJsonAlloc
22763	22763	constant	-	HistoricalPreviewDegradationWireV1
22765	22775	constant	-	HistoricalPreviewOpenRequestV1
22777	22781	constant	-	HistoricalPreviewReleaseRequestV1
22783	22802	function	-	historicalPreviewDegradationsAlloc
22804	22873	function	pub	historicalPreviewOpenJsonAlloc
22875	22896	function	pub	historicalPreviewReleaseJsonAlloc
22898	22900	function	pub	historicalPreviewActive
22902	22905	constant	-	FaceObjectPublicationRowV1
22907	22913	constant	-	FaceObjectPublicationV1
22915	22918	constant	-	FaceSessionIdentityRequestV1
22920	22926	constant	-	FacePlaneRequestV1
22928	22933	constant	-	FaceAddressRequestV1
22935	22940	constant	-	FaceSelectTargetRequestV1
22942	22949	constant	-	FaceSelectRequestV1
22951	22959	constant	-	FaceSeekRequestV1
22961	22961	constant	-	FacePlaneKind
22963	22976	function	-	facePlaneKind
22978	22997	function	-	faceAddressView
22999	23003	function	pub	modelDocumentTokenForId
23005	23008	function	-	faceSessionTokenMatches
23010	23012	function	-	faceSessionTokenText
23014	23033	function	-	faceRecoveryErrorJsonAlloc
23035	23037	function	-	objectNamespaceHash
23042	23064	function	pub	meshSessionIdentityJsonAlloc
23069	23114	function	pub	meshPublishObjectIdsJsonAlloc
23116	23141	function	-	semanticRegionName
23143	23220	function	-	residentFaceAnalysisJobAlloc
23222	23253	function	-	residentFacePlaneHashAlloc
23255	23258	constant	-	ResidentAnalysisLookup
23260	23270	function	-	residentAnalysisErrorAlloc
23272	23310	function	-	residentFaceAnalysisLookup
23312	23324	function	-	faceRequestIsDiff
23326	23338	function	-	diffQueryErrorJsonAlloc
23340	23448	function	-	meshFaceDiffJsonAlloc
23450	23497	function	pub	meshFaceTableJsonAlloc
23501	23509	function	pub	meshFaceAnalysisReadyJsonAlloc
23511	23514	function	pub	meshFaceAnalysisStop
23516	23559	function	-	faceSelectFaceReceiptJsonAlloc
23561	23583	function	-	faceSelectBuildIssueReceiptJsonAlloc
23588	23732	function	pub	meshFaceSelectJsonAlloc
23737	23834	function	pub	meshFaceSeekJsonAlloc
23838	23840	function	pub	modelSessionResident
23842	23847	function	-	findModelSession
23849	23858	function	-	modelSessionRecord
23866	23893	function	pub	modelSessionSelect
